epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,10786,1.38749,1.03865,1.39817,0.65065,0.64449,0.67875,0.35505,2.11035,1.23973,2.11479,0.000775822,0.000775822,0.000775822
110,10883.5,1.37015,1.03519,1.39701,0.65091,0.63044,0.68123,0.36345,2.01783,1.20534,1.98983,0.00076757,0.00076757,0.00076757
111,10981.6,1.37221,1.01787,1.38543,0.67094,0.70713,0.70464,0.39407,1.88231,1.20675,1.84874,0.000759318,0.000759318,0.000759318
112,11079.6,1.39034,1.0508,1.39565,0.59465,0.73953,0.67422,0.37538,1.95964,1.25055,1.92299,0.000751067,0.000751067,0.000751067
113,11177.3,1.37974,1.01316,1.38824,0.62487,0.72071,0.6494,0.33715,2.08085,1.23976,2.0457,0.000742815,0.000742815,0.000742815
114,11275.2,1.37497,1.03107,1.39194,0.70418,0.58587,0.64188,0.32535,2.08406,1.251,2.08778,0.000734564,0.000734564,0.000734564
115,11372.9,1.36839,1.02541,1.39598,0.7384,0.62119,0.66895,0.35944,2.01679,1.24008,1.98263,0.000726312,0.000726312,0.000726312
116,11470.6,1.36622,1.01822,1.39298,0.67103,0.68277,0.64159,0.32329,2.11366,1.26471,2.12222,0.00071806,0.00071806,0.00071806
117,11568.1,1.35372,1.02366,1.38503,0.70263,0.63591,0.64748,0.35461,1.99744,1.16383,1.95453,0.000709809,0.000709809,0.000709809
118,11666,1.35007,1.01583,1.38708,0.60648,0.68635,0.64205,0.33996,1.96242,1.25486,1.95877,0.000701557,0.000701557,0.000701557
119,11763.6,1.3776,1.04308,1.3844,0.70496,0.62089,0.65611,0.34285,2.06518,1.22578,2.05576,0.000693305,0.000693305,0.000693305
120,11861.4,1.35546,1.02058,1.37908,0.65986,0.67403,0.67866,0.35777,1.9737,1.18614,1.95566,0.000685054,0.000685054,0.000685054
121,11959.1,1.33493,1.00007,1.38561,0.6413,0.68547,0.65845,0.35113,2.11436,1.2316,2.11006,0.000676802,0.000676802,0.000676802
122,12056.9,1.34242,1.02673,1.37219,0.62122,0.67417,0.654,0.3573,2.0197,1.20391,2.01387,0.00066855,0.00066855,0.00066855
123,12154.7,1.34288,0.99265,1.37908,0.67574,0.6702,0.69216,0.37042,2.01023,1.22418,2.00749,0.000660299,0.000660299,0.000660299
124,12252.5,1.36007,1.00675,1.37564,0.69806,0.62436,0.66962,0.36235,2.0099,1.27094,2.0143,0.000652047,0.000652047,0.000652047
125,12350.1,1.34089,0.97119,1.35801,0.60552,0.76334,0.64956,0.3441,2.03417,1.22444,2.01538,0.000643795,0.000643795,0.000643795
126,12448.1,1.34021,0.97348,1.35932,0.65881,0.74418,0.68862,0.36255,2.01452,1.15533,1.98734,0.000635544,0.000635544,0.000635544
127,12546,1.33229,0.99747,1.36321,0.66666,0.6641,0.65431,0.34185,1.99712,1.21871,1.95438,0.000627292,0.000627292,0.000627292
128,12643.6,1.34626,1.00546,1.36208,0.69697,0.64449,0.65737,0.34783,2.06009,1.20424,2.05113,0.00061904,0.00061904,0.00061904
129,12741.3,1.34675,0.99864,1.381,0.67404,0.64459,0.65723,0.36749,2.08704,1.21657,2.10374,0.000610789,0.000610789,0.000610789
130,12839,1.33032,0.96908,1.35433,0.6738,0.73393,0.68148,0.35465,2.04724,1.15685,2.03608,0.000602537,0.000602537,0.000602537
131,12936.9,1.32257,0.96801,1.3621,0.72242,0.69381,0.70683,0.36951,2.07092,1.23274,2.05291,0.000594286,0.000594286,0.000594286
132,13034.3,1.32379,0.98368,1.36101,0.72366,0.63826,0.69538,0.34705,2.0864,1.16066,2.09055,0.000586034,0.000586034,0.000586034
133,13132.4,1.32375,0.99418,1.36105,0.70765,0.68332,0.69058,0.35293,1.99572,1.20309,1.98734,0.000577782,0.000577782,0.000577782
134,13230.4,1.33096,0.98566,1.35484,0.7155,0.62004,0.6616,0.34918,2.02517,1.11162,2.00275,0.000569531,0.000569531,0.000569531
135,13328.5,1.32236,0.96053,1.35461,0.71495,0.65737,0.67275,0.3552,2.04274,1.13748,2.02995,0.000561279,0.000561279,0.000561279
136,13426.2,1.32744,0.98119,1.36069,0.64508,0.7225,0.67415,0.35818,2.0212,1.15111,2.03418,0.000553027,0.000553027,0.000553027
137,13523.8,1.30803,0.95056,1.3474,0.62991,0.73698,0.68689,0.3711,1.99647,1.1524,2.01277,0.000544776,0.000544776,0.000544776
138,13621.6,1.30526,0.94635,1.35022,0.67928,0.69146,0.67457,0.34736,2.103,1.14902,2.12425,0.000536524,0.000536524,0.000536524
139,13719.2,1.32594,0.9718,1.36188,0.63457,0.73953,0.66947,0.33785,2.11281,1.14703,2.15241,0.000528272,0.000528272,0.000528272
140,13817,1.30965,0.94976,1.33994,0.67693,0.68547,0.65342,0.36071,2.00211,1.10399,2.01105,0.000520021,0.000520021,0.000520021
141,13915.1,1.32282,0.95123,1.34777,0.6375,0.72021,0.66218,0.35138,2.13671,1.19813,2.15149,0.000511769,0.000511769,0.000511769
142,14013.2,1.31391,0.94121,1.34414,0.64865,0.76977,0.69341,0.36646,2.04111,1.14286,2.05148,0.000503517,0.000503517,0.000503517
143,14110.9,1.2983,0.92452,1.32508,0.68623,0.67062,0.65831,0.35422,2.10234,1.15484,2.1135,0.000495266,0.000495266,0.000495266
144,14208.9,1.30869,0.93993,1.3658,0.63935,0.72089,0.65704,0.35219,2.10962,1.20658,2.1052,0.000487014,0.000487014,0.000487014
145,14307.5,1.30389,0.94001,1.33943,0.68424,0.67121,0.66129,0.35329,2.09112,1.16145,2.10421,0.000478762,0.000478762,0.000478762
146,14408.3,1.32174,0.96959,1.35966,0.71453,0.67924,0.68697,0.36565,2.09664,1.18394,2.10805,0.000470511,0.000470511,0.000470511
147,14507.5,1.30519,0.93901,1.33482,0.64929,0.75305,0.69181,0.36945,2.01687,1.14403,2.01143,0.000462259,0.000462259,0.000462259
148,14606.3,1.30725,0.94719,1.33182,0.65619,0.7202,0.68532,0.38084,2.03212,1.17661,2.03862,0.000454007,0.000454007,0.000454007
149,14705.2,1.28407,0.94291,1.32742,0.65663,0.73613,0.68749,0.38676,2.03875,1.15374,2.04099,0.000445756,0.000445756,0.000445756
150,14803.7,1.2984,0.93755,1.33008,0.63702,0.71596,0.66989,0.36361,2.06638,1.11446,2.09182,0.000437504,0.000437504,0.000437504
151,14902.6,1.31418,0.93817,1.34834,0.66945,0.68726,0.65522,0.34721,2.14006,1.17214,2.20197,0.000429253,0.000429253,0.000429253
152,15001.3,1.29658,0.92254,1.32847,0.6243,0.72322,0.64823,0.34886,2.11946,1.17361,2.14089,0.000421001,0.000421001,0.000421001
153,15099.8,1.30082,0.94955,1.33918,0.60445,0.7572,0.64287,0.35213,2.10369,1.13933,2.13055,0.000412749,0.000412749,0.000412749
154,15198.8,1.28195,0.90037,1.32023,0.62659,0.72756,0.64318,0.35266,2.15111,1.13524,2.15906,0.000404498,0.000404498,0.000404498
155,15297.5,1.29353,0.92349,1.34174,0.62219,0.74635,0.66076,0.36744,2.13453,1.11454,2.15741,0.000396246,0.000396246,0.000396246
156,15396.6,1.27394,0.89985,1.3235,0.65256,0.75475,0.65364,0.36068,2.16343,1.14464,2.19717,0.000387994,0.000387994,0.000387994
157,15495.2,1.27721,0.90626,1.32461,0.6652,0.70485,0.66959,0.37558,2.17351,1.15708,2.21813,0.000379743,0.000379743,0.000379743
158,15594,1.27489,0.9141,1.32947,0.67341,0.7159,0.66926,0.37251,2.09934,1.10532,2.12467,0.000371491,0.000371491,0.000371491
