epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,11299.9,1.31297,0.93274,1.33904,0.67295,0.75046,0.71461,0.38807,2.02865,1.04459,2.06958,0.00107838,0.00107838,0.00107838
109,11404.1,1.31506,0.95027,1.35033,0.71326,0.65706,0.70458,0.41072,1.95004,1.11019,1.93582,0.00107288,0.00107288,0.00107288
110,11508.3,1.33451,0.94119,1.34892,0.66199,0.69834,0.71582,0.40109,2.04888,1.0614,2.066,0.00106738,0.00106738,0.00106738
111,11612.6,1.31221,0.93298,1.33283,0.65036,0.72772,0.70841,0.39681,2.00844,1.05231,2.01514,0.00106188,0.00106188,0.00106188
112,11716.7,1.32085,0.94095,1.34613,0.71927,0.70713,0.69309,0.38813,1.98492,1.10285,2.03075,0.00105638,0.00105638,0.00105638
113,11820.6,1.3075,0.91638,1.33577,0.70419,0.67908,0.66258,0.3691,2.11809,1.04643,2.16455,0.00105088,0.00105088,0.00105088
114,11924.7,1.32199,0.94101,1.36164,0.67921,0.72968,0.70685,0.37759,2.07321,1.04315,2.09249,0.00104538,0.00104538,0.00104538
115,12028.8,1.32502,0.92235,1.33651,0.64639,0.66946,0.64435,0.38284,2.01449,1.1223,2.04358,0.00103987,0.00103987,0.00103987
116,12133.1,1.30495,0.90352,1.3289,0.66854,0.68911,0.65926,0.37103,2.08752,1.05824,2.10359,0.00103437,0.00103437,0.00103437
117,12237.3,1.30667,0.93742,1.34725,0.70496,0.69211,0.69891,0.38716,1.96535,1.03681,2.00753,0.00102887,0.00102887,0.00102887
118,12341.2,1.31831,0.91104,1.34561,0.70599,0.66738,0.68695,0.36688,2.03108,1.06216,2.0532,0.00102337,0.00102337,0.00102337
119,12445.2,1.31442,0.90218,1.3349,0.75276,0.61752,0.68093,0.38923,2.03472,1.03455,2.05787,0.00101787,0.00101787,0.00101787
