epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,15208.2,1.20313,0.81191,1.32195,0.72792,0.75484,0.72363,0.39673,2.13538,0.9998,2.19085,0.000222961,0.000222961,0.000222961
177,15293.9,1.21594,0.81268,1.33296,0.73252,0.74242,0.71853,0.38725,2.18051,0.9934,2.24931,0.00021471,0.00021471,0.00021471
178,15379.8,1.20216,0.80863,1.32478,0.75572,0.74831,0.72814,0.39513,2.1388,0.99247,2.2119,0.000206458,0.000206458,0.000206458
179,15465.4,1.21292,0.79963,1.33831,0.72362,0.72215,0.71956,0.39042,2.12245,0.98593,2.1674,0.000198206,0.000198206,0.000198206
180,15551.2,1.21129,0.81027,1.33835,0.74294,0.74956,0.70913,0.38344,2.13218,0.97387,2.18974,0.000189955,0.000189955,0.000189955
181,15636.8,1.20757,0.8247,1.35154,0.72297,0.72979,0.69771,0.38027,2.12135,0.98111,2.1628,0.000181703,0.000181703,0.000181703
182,15722.6,1.20669,0.82157,1.34039,0.75917,0.71542,0.70239,0.3836,2.15599,0.97124,2.21499,0.000173451,0.000173451,0.000173451
183,15808.4,1.20639,0.79295,1.3134,0.72653,0.7569,0.71319,0.38502,2.1455,0.99288,2.20094,0.0001652,0.0001652,0.0001652
184,15894.2,1.21254,0.81297,1.33329,0.74404,0.76498,0.73226,0.39134,2.11764,0.98798,2.18389,0.000156948,0.000156948,0.000156948
185,15979.9,1.20325,0.80438,1.32665,0.77143,0.73504,0.71085,0.37892,2.16183,1.00076,2.23526,0.000148696,0.000148696,0.000148696
186,16065.8,1.19612,0.78663,1.31216,0.73838,0.74191,0.69855,0.38221,2.16108,1.00759,2.23783,0.000140445,0.000140445,0.000140445
187,16151.7,1.20958,0.79005,1.31279,0.73255,0.74144,0.69904,0.38965,2.1551,1.00215,2.23146,0.000132193,0.000132193,0.000132193
188,16237.4,1.18864,0.77206,1.31425,0.74298,0.73877,0.69706,0.3883,2.16937,0.99666,2.24626,0.000123941,0.000123941,0.000123941
189,16323.2,1.19165,0.78729,1.31011,0.74685,0.75046,0.70528,0.38796,2.14598,0.99731,2.2216,0.00011569,0.00011569,0.00011569
190,16409,1.19108,0.78172,1.32457,0.74358,0.75261,0.71066,0.39041,2.13707,1.00314,2.20715,0.000107438,0.000107438,0.000107438
