epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,21327.1,1.33652,0.90259,1.17665,0.67333,0.75904,0.691,0.3828,2.11228,1.00497,1.38936,0.00101787,0.00101787,0.00101787
120,21505.9,1.31566,0.89329,1.18229,0.74427,0.67348,0.68303,0.39625,2.05925,0.99975,1.36165,0.00101237,0.00101237,0.00101237
121,21684.9,1.30765,0.88693,1.18492,0.77028,0.68521,0.67661,0.3843,2.14773,1.04141,1.44072,0.00100687,0.00100687,0.00100687
122,21864,1.2969,0.88602,1.18253,0.72301,0.70907,0.7068,0.38965,2.03413,0.9605,1.36152,0.00100137,0.00100137,0.00100137
123,22043.1,1.32625,0.89401,1.19482,0.76754,0.68056,0.66466,0.39629,2.11623,1.01035,1.41205,0.000995866,0.000995866,0.000995866
124,22224.4,1.30191,0.88248,1.18465,0.73919,0.70928,0.6824,0.40343,2.0862,0.99165,1.39721,0.000990365,0.000990365,0.000990365
125,22406.1,1.30931,0.89015,1.16731,0.75849,0.7245,0.69511,0.38447,2.11055,1.01046,1.40349,0.000984864,0.000984864,0.000984864
126,22586.8,1.31125,0.87567,1.17321,0.69205,0.73523,0.68729,0.4,2.09328,1.01499,1.39396,0.000979362,0.000979362,0.000979362
127,22765.8,1.30498,0.88367,1.17185,0.72892,0.75316,0.71086,0.40232,2.09622,0.97222,1.39407,0.000973861,0.000973861,0.000973861
128,22942.5,1.31264,0.87084,1.17881,0.73311,0.6836,0.68565,0.40855,2.10152,1.00461,1.39379,0.00096836,0.00096836,0.00096836
129,23118.8,1.29545,0.86681,1.17174,0.70073,0.74419,0.67992,0.39592,2.14977,1.01142,1.42379,0.000962859,0.000962859,0.000962859
130,23295.5,1.29596,0.87434,1.18028,0.73617,0.72001,0.71837,0.40803,2.0944,1.01235,1.38746,0.000957358,0.000957358,0.000957358
131,23472.3,1.28175,0.8478,1.16264,0.73897,0.6964,0.68455,0.39757,2.12649,1.01457,1.41901,0.000951857,0.000951857,0.000951857
132,23649.5,1.28897,0.85882,1.17717,0.69241,0.69855,0.6468,0.38478,2.17874,1.01864,1.4479,0.000946356,0.000946356,0.000946356
133,23826,1.27463,0.85585,1.1588,0.67773,0.72728,0.67656,0.4028,2.08577,1.01689,1.38709,0.000940855,0.000940855,0.000940855
134,24003.2,1.28621,0.86905,1.1617,0.74879,0.70928,0.69642,0.3955,2.0757,0.99337,1.36923,0.000935354,0.000935354,0.000935354
135,24180.2,1.28056,0.84902,1.15151,0.69313,0.74831,0.67135,0.39848,2.11922,1.00589,1.4211,0.000929853,0.000929853,0.000929853
136,24356.6,1.28429,0.86251,1.15348,0.73967,0.71218,0.7013,0.42269,2.09359,0.97807,1.39485,0.000924352,0.000924352,0.000924352
137,24533.3,1.26293,0.84435,1.15144,0.73542,0.71163,0.67228,0.40892,2.12109,1.03552,1.44586,0.00091885,0.00091885,0.00091885
138,24710.7,1.29613,0.87187,1.17191,0.74567,0.67637,0.66756,0.403,2.17662,1.03183,1.434,0.000913349,0.000913349,0.000913349
139,24887.5,1.30697,0.8613,1.16427,0.67228,0.74617,0.68036,0.41528,2.15916,1.02595,1.42638,0.000907848,0.000907848,0.000907848
140,25064.4,1.29567,0.84769,1.16202,0.69935,0.75704,0.68962,0.41775,2.12872,0.9711,1.42118,0.000902347,0.000902347,0.000902347
141,25241.1,1.26932,0.8317,1.15845,0.72978,0.6969,0.6837,0.41355,2.15698,1.049,1.43219,0.000896846,0.000896846,0.000896846
142,25418.2,1.26377,0.84351,1.15899,0.75588,0.73523,0.70648,0.41934,2.08267,0.96601,1.38203,0.000891345,0.000891345,0.000891345
143,25595,1.28482,0.85358,1.16772,0.72818,0.72127,0.68331,0.40601,2.12163,1.02495,1.41303,0.000885844,0.000885844,0.000885844
144,25769.9,1.26745,0.83296,1.1464,0.69537,0.74339,0.702,0.41061,2.08106,0.98276,1.39341,0.000880343,0.000880343,0.000880343
145,25944.5,1.2742,0.83112,1.15842,0.74216,0.73758,0.6985,0.42453,2.14427,1.02739,1.42266,0.000874842,0.000874842,0.000874842
146,26120.5,1.27014,0.82085,1.14064,0.75575,0.73094,0.69964,0.41381,2.12863,1.00329,1.42559,0.00086934,0.00086934,0.00086934
147,26298.5,1.26732,0.84574,1.15797,0.75509,0.77836,0.72039,0.43084,2.00629,0.96564,1.34595,0.000863839,0.000863839,0.000863839
148,26476.9,1.26993,0.82527,1.15178,0.75118,0.74221,0.69983,0.41652,2.11657,1.01313,1.39758,0.000858338,0.000858338,0.000858338
149,26655.4,1.27516,0.87105,1.17123,0.70477,0.71572,0.70648,0.41816,2.04387,0.96863,1.36514,0.000852837,0.000852837,0.000852837
150,26834,1.25157,0.84363,1.15202,0.73785,0.71572,0.69958,0.39748,2.09826,0.99962,1.40595,0.000847336,0.000847336,0.000847336
151,27011.9,1.2457,0.84378,1.15572,0.78398,0.71572,0.71087,0.42133,2.08064,0.9709,1.39391,0.000841835,0.000841835,0.000841835
